date,channel,data_source,campaign_name,spend_usd,impressions,clicks,conversions,ctr_pct,cpc_usd,cpm_usd,video_views
2023-11-24,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,97179.75,220096,23995,2175,10.9,4.05,441.53,35671
2023-11-24,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,58234.92,156727,15009,1558,9.58,3.88,371.57,0
2023-11-24,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,17216.1,97756,3102,228,3.17,5.55,176.11,16463
2023-11-24,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,63962,4488,423,7.02,0.0,0.0,0
2023-11-25,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,57214.68,167078,16441,1638,9.84,3.48,342.44,17215
2023-11-25,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,61688.6,127733,15046,1679,11.78,4.1,482.95,0
2023-11-25,Paid Social,Facebook,FB Lead Gen — Mid-Market,9433.95,71265,1635,121,2.29,5.77,132.38,8548
2023-11-25,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,54904,3809,425,6.94,0.0,0.0,0
2023-11-26,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,66105.4,173722,16045,1572,9.24,4.12,380.52,30276
2023-11-26,Paid Search,Google Search Ads 360,Integrated dedicated contingency,66597.09,142935,16691,1531,11.68,3.99,465.93,0
2023-11-26,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,21032.76,65554,3577,224,5.46,5.88,320.85,11528
2023-11-26,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,48374,3606,330,7.46,0.0,0.0,0
2023-11-27,Programmatic,StackAdapt,Business-focused zero tolerance architecture,59251.72,159889,13684,1402,8.56,4.33,370.58,20436
2023-11-27,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,57993.8,139453,12580,1392,9.02,4.61,415.87,0
2023-11-27,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,9934.74,68272,1746,123,2.56,5.69,145.52,5890
2023-11-27,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,62556,4839,455,7.74,0.0,0.0,0
2023-11-28,Programmatic,StackAdapt,Business-focused zero tolerance architecture,81098.82,226553,21978,2293,9.7,3.69,357.97,42604
2023-11-28,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,71782.08,166828,19506,2298,11.69,3.68,430.28,0
2023-11-28,Paid Social,Facebook,Facebook B2B Decision Makers,25766.43,105188,5143,363,4.89,5.01,244.96,20271
2023-11-28,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,76570,5862,652,7.66,0.0,0.0,0
2023-11-29,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,53904.66,134275,13578,1277,10.11,3.97,401.45,11060
2023-11-29,Paid Search,Google Search Ads 360,Profound intangible policy,50522.07,154078,14073,1319,9.13,3.59,327.9,0
2023-11-29,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,22606.47,71251,3749,255,5.26,6.03,317.28,5832
2023-11-29,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,52921,4412,432,8.34,0.0,0.0,0
2023-11-30,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,64006.74,169172,16933,1681,10.01,3.78,378.35,17071
2023-11-30,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,57444.24,139077,13236,1545,9.52,4.34,413.04,0
2023-11-30,Paid Social,Facebook,FB Lead Gen — Mid-Market,15566.4,60420,3243,211,5.37,4.8,257.64,10135
2023-11-30,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,47332,4598,493,9.71,0.0,0.0,0
2023-12-01,Programmatic,StackAdapt,Business-focused zero tolerance architecture,71632.34,214834,21193,2098,9.86,3.38,333.43,33636
2023-12-01,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,78524.55,182204,16887,1729,9.27,4.65,430.97,0
2023-12-01,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,13071.38,109002,2558,145,2.35,5.11,119.92,22069
2023-12-01,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,60935,5715,493,9.38,0.0,0.0,0
2023-12-02,Programmatic,StackAdapt,Centralized modular throughput,77968.44,181188,19689,1666,10.87,3.96,430.32,20473
2023-12-02,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,94173.94,173907,20209,1884,11.62,4.66,541.52,0
2023-12-02,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,10704.98,88646,2167,137,2.44,4.94,120.76,15783
2023-12-02,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,70721,4896,480,6.92,0.0,0.0,0
2023-12-03,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,92520.96,239968,24094,2516,10.04,3.84,385.56,32440
2023-12-03,Paid Search,Google Search Ads 360,Profound intangible policy,85170.13,193982,20327,2116,10.48,4.19,439.06,0
2023-12-03,Paid Social,Facebook,FB Lead Gen — Mid-Market,26512.38,103406,5079,320,4.91,5.22,256.39,15394
2023-12-03,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,70089,5223,556,7.45,0.0,0.0,0
2023-12-04,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,65180.13,171457,15123,1282,8.82,4.31,380.15,21040
2023-12-04,Paid Search,Google Search Ads 360,Integrated dedicated contingency,49760.24,132769,13784,1363,10.38,3.61,374.79,0
2023-12-04,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,15574.86,75847,2961,195,3.9,5.26,205.35,10817
2023-12-04,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,72615,5816,528,8.01,0.0,0.0,0
2023-12-05,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,72061.48,165494,17837,1496,10.78,4.04,435.43,13729
2023-12-05,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,65805.0,135733,15375,1536,11.33,4.28,484.81,0
2023-12-05,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,18440.64,65988,3033,170,4.6,6.08,279.45,7110
2023-12-05,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,64516,5103,533,7.91,0.0,0.0,0
2023-12-06,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,67715.93,201218,17867,1485,8.88,3.79,336.53,18405
2023-12-06,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,60567.68,126716,14992,1799,11.83,4.04,477.98,0
2023-12-06,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,20486.62,89965,3514,212,3.91,5.83,227.72,15496
2023-12-06,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,68993,5216,537,7.56,0.0,0.0,0
2023-12-07,Programmatic,StackAdapt,Centralized modular throughput,46558.44,132126,11246,1189,8.51,4.14,352.38,25122
2023-12-07,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,50865.99,130737,12943,1216,9.9,3.93,389.07,0
2023-12-07,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,14721.6,66010,3067,201,4.65,4.8,223.02,5447
2023-12-07,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,43806,3566,394,8.14,0.0,0.0,0
2023-12-08,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,71787.15,216476,21429,1889,9.9,3.35,331.62,43864
2023-12-08,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,71189.58,179195,17031,1794,9.5,4.18,397.27,0
2023-12-08,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,26669.16,90142,4788,318,5.31,5.57,295.86,7846
2023-12-08,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,53128,3851,324,7.25,0.0,0.0,0
2023-12-09,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,66123.31,217682,19391,1963,8.91,3.41,303.76,26593
2023-12-09,Paid Search,Google Search Ads 360,Profound intangible policy,63499.45,149805,15155,1474,10.12,4.19,423.88,0
2023-12-09,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,22895.33,85524,4663,262,5.45,4.91,267.71,7474
2023-12-09,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,69963,4700,507,6.72,0.0,0.0,0
2023-12-10,Programmatic,StackAdapt,Cross-platform static hierarchy,65985.66,187253,19071,1581,10.18,3.46,352.39,23338
2023-12-10,Paid Search,Google Search Ads 360,Networked value-added time-frame,73876.17,160150,15423,1433,9.63,4.79,461.29,0
2023-12-10,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,16554.34,66591,3202,226,4.81,5.17,248.6,6591
2023-12-10,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,52997,4923,503,9.29,0.0,0.0,0
2023-12-11,Programmatic,StackAdapt,Automated uniform software,88241.4,237716,25140,2074,10.58,3.51,371.21,47045
2023-12-11,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,56030.64,148990,13733,1529,9.22,4.08,376.07,0
2023-12-11,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,28017.6,105024,4490,255,4.28,6.24,266.77,12203
2023-12-11,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,63046,5112,433,8.11,0.0,0.0,0
2023-12-12,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,62414.46,156514,15186,1334,9.7,4.11,398.78,30120
2023-12-12,Paid Search,Google Search Ads 360,Networked value-added time-frame,50229.84,132277,13359,1349,10.1,3.76,379.73,0
2023-12-12,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,21658.56,91680,4102,241,4.48,5.28,236.24,8692
2023-12-12,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,64576,4510,506,6.99,0.0,0.0,0
2023-12-13,Programmatic,StackAdapt,Automated uniform software,76373.96,193306,19786,2044,10.24,3.86,395.09,20186
2023-12-13,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,81135.98,160311,18482,2024,11.53,4.39,506.12,0
2023-12-13,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,25521.72,103043,5284,386,5.13,4.83,247.68,16093
2023-12-13,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,73877,7038,711,9.53,0.0,0.0,0
2023-12-14,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,73335.04,182959,19504,1571,10.66,3.76,400.83,19093
2023-12-14,Paid Search,Google Search Ads 360,Networked value-added time-frame,49134.84,127398,11534,1174,9.05,4.26,385.68,0
2023-12-14,Paid Social,Facebook,FB Lead Gen — Mid-Market,16553.73,76146,3291,235,4.32,5.03,217.39,7376
2023-12-14,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,62166,4430,495,7.13,0.0,0.0,0
2023-12-15,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,84459.36,206152,23592,1908,11.44,3.58,409.69,34912
2023-12-15,Paid Search,Google Search Ads 360,Profound intangible policy,81042.24,161429,19024,1737,11.79,4.26,502.03,0
2023-12-15,Paid Social,Facebook,FB Lead Gen — Mid-Market,21468.48,94920,4066,244,4.28,5.28,226.17,18805
2023-12-15,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,60311,5914,590,9.81,0.0,0.0,0
2023-12-16,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,83994.88,218193,19904,1868,9.12,4.22,384.96,30655
2023-12-16,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,83579.16,198779,20586,1929,10.36,4.06,420.46,0
2023-12-16,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,20167.7,105483,3290,237,3.12,6.13,191.19,13610
2023-12-16,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,55836,5247,485,9.4,0.0,0.0,0
2023-12-17,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,72225.6,197683,19680,1961,9.96,3.67,365.36,28078
2023-12-17,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,74302.92,160253,16188,1712,10.1,4.59,463.66,0
2023-12-17,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,16675.84,84949,3257,222,3.83,5.12,196.3,10096
2023-12-17,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,79133,7433,745,9.39,0.0,0.0,0
2023-12-18,Programmatic,StackAdapt,Cross-platform static hierarchy,62708.8,157316,16288,1502,10.35,3.85,398.62,20501
2023-12-18,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,52554.48,134467,12881,1535,9.58,4.08,390.84,0
2023-12-18,Paid Social,Facebook,Q1 LinkedIn Enterprise Outreach,10876.16,84988,1856,103,2.18,5.86,127.97,13201
2023-12-18,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,64827,4844,509,7.47,0.0,0.0,0
2023-12-19,Programmatic,Amazon Ad Server (Sizmek),Business-focused zero tolerance architecture,49705.11,143308,14161,1219,9.88,3.51,346.84,24410
2023-12-19,Paid Search,Google Search Ads 360,Networked value-added time-frame,60704.76,144565,16586,1698,11.47,3.66,419.91,0
2023-12-19,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,21001.5,66127,3590,240,5.43,5.85,317.59,5358
2023-12-19,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,54930,3652,365,6.65,0.0,0.0,0
2023-12-20,Programmatic,StackAdapt,Business-focused zero tolerance architecture,109297.29,250544,25359,2303,10.12,4.31,436.24,43671
2023-12-20,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,62816.0,145237,15100,1461,10.4,4.16,432.51,0
2023-12-20,Paid Social,LinkedIn Ads,FB Lead Gen — Mid-Market,18404.1,92110,3718,231,4.04,4.95,199.81,13864
2023-12-20,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,79626,7290,679,9.16,0.0,0.0,0
2023-12-21,Programmatic,StackAdapt,Business-focused zero tolerance architecture,91942.8,246882,22535,1786,9.13,4.08,372.42,48355
2023-12-21,Paid Search,Google Search Ads 360,Profound intangible policy,103740.08,209667,24467,2646,11.67,4.24,494.78,0
2023-12-21,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,12487.77,76404,2187,140,2.86,5.71,163.44,12072
2023-12-21,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,77502,5904,589,7.62,0.0,0.0,0
2023-12-22,Programmatic,StackAdapt,Business-focused zero tolerance architecture,71748.16,153077,16456,1601,10.75,4.36,468.71,18201
2023-12-22,Paid Search,Bing Ads (Microsoft Advertising),Profound intangible policy,61324.2,132031,13188,1360,9.99,4.65,464.47,0
2023-12-22,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,23555.88,75660,3849,227,5.09,6.12,311.34,6685
2023-12-22,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,61066,4773,441,7.82,0.0,0.0,0
2023-12-23,Programmatic,StackAdapt,Automated uniform software,79295.35,217918,18835,1656,8.64,4.21,363.88,29516
2023-12-23,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,65858.16,135806,13953,1414,10.27,4.72,484.94,0
2023-12-23,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,18642.88,90965,3427,255,3.77,5.44,204.95,8018
2023-12-23,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,55881,4606,404,8.24,0.0,0.0,0
2023-12-24,Programmatic,StackAdapt,Cross-platform static hierarchy,88707.15,235399,21903,2069,9.3,4.05,376.84,49852
2023-12-24,Paid Search,Google Search Ads 360,Persistent 24/7 attitude,92212.6,204304,21545,2448,10.55,4.28,451.35,0
2023-12-24,Paid Social,Facebook,FB Lead Gen — Mid-Market,12864.9,96524,2318,133,2.4,5.55,133.28,11355
2023-12-24,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,57315,5382,453,9.39,0.0,0.0,0
2023-12-25,Programmatic,Amazon Ad Server (Sizmek),Centralized modular throughput,72831.0,193489,22070,2020,11.41,3.3,376.41,30423
2023-12-25,Paid Search,Google Search Ads 360,Profound intangible policy,85879.04,180411,21632,2223,11.99,3.97,476.02,0
2023-12-25,Paid Social,Facebook,FB Lead Gen — Mid-Market,14028.18,98439,2627,176,2.67,5.34,142.51,8441
2023-12-25,Organic,Google Display & Video 360,Organic Social — LinkedIn,0.0,59621,4507,466,7.56,0.0,0.0,0
2023-12-26,Programmatic,StackAdapt,Cross-platform static hierarchy,81047.04,193032,21106,1682,10.93,3.84,419.86,17349
2023-12-26,Paid Search,Bing Ads (Microsoft Advertising),Networked value-added time-frame,108390.32,208095,23512,2585,11.3,4.61,520.87,0
2023-12-26,Paid Social,LinkedIn Ads,LinkedIn Sponsored InMail — CXO,33473.8,100146,5399,373,5.39,6.2,334.25,15262
2023-12-26,Organic,Google Display & Video 360,SEO — Brand Awareness,0.0,60060,5172,450,8.61,0.0,0.0,0
2023-12-27,Programmatic,StackAdapt,Business-focused zero tolerance architecture,67599.3,188994,19594,1537,10.37,3.45,357.68,28119
2023-12-27,Paid Search,Bing Ads (Microsoft Advertising),Integrated dedicated contingency,84930.0,187186,19000,1949,10.15,4.47,453.72,0
2023-12-27,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,13495.49,88101,2683,169,3.05,5.03,153.18,18963
2023-12-27,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,54068,4318,362,7.99,0.0,0.0,0
2023-12-28,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,63731.85,185704,16905,1359,9.1,3.77,343.19,15115
2023-12-28,Paid Search,Google Search Ads 360,Networked value-added time-frame,62558.88,116032,13254,1505,11.42,4.72,539.15,0
2023-12-28,Paid Social,Facebook,LinkedIn Sponsored InMail — CXO,22208.4,84733,3720,209,4.39,5.97,262.1,16808
2023-12-28,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,62315,5317,479,8.53,0.0,0.0,0
2023-12-29,Programmatic,Amazon Ad Server (Sizmek),Automated uniform software,89846.56,224997,25744,2123,11.44,3.49,399.32,24671
2023-12-29,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,88654.65,191992,18355,1676,9.56,4.83,461.76,0
2023-12-29,Paid Social,Facebook,Facebook B2B Decision Makers,22149.3,74245,3655,227,4.92,6.06,298.33,11704
2023-12-29,Organic,Google Display & Video 360,Blog Traffic — Inbound,0.0,79797,8143,680,10.2,0.0,0.0,0
2023-12-30,Programmatic,StackAdapt,Centralized modular throughput,55953.75,141998,14921,1532,10.51,3.75,394.05,23426
2023-12-30,Paid Search,Bing Ads (Microsoft Advertising),Persistent 24/7 attitude,51361.76,115079,13136,1572,11.41,3.91,446.32,0
2023-12-30,Paid Social,LinkedIn Ads,Q1 LinkedIn Enterprise Outreach,8855.0,69966,1610,106,2.3,5.5,126.56,7012
2023-12-30,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,51365,4025,397,7.84,0.0,0.0,0
2023-12-31,Programmatic,Amazon Ad Server (Sizmek),Cross-platform static hierarchy,60042.5,152562,16450,1610,10.78,3.65,393.56,13335
2023-12-31,Paid Search,Google Search Ads 360,Integrated dedicated contingency,82350.18,174383,20691,2003,11.87,3.98,472.24,0
2023-12-31,Paid Social,LinkedIn Ads,Facebook B2B Decision Makers,15585.38,73724,2963,172,4.02,5.26,211.4,13092
2023-12-31,Organic,Google Display & Video 360,Content Syndication — Organic,0.0,64820,5215,498,8.05,0.0,0.0,0
